Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NouvelleReservation,Chrome 77.0.3865.120,,2019-10-19 23:11:04,2019-10-19 23:11:41,"37,816s",FAILED
,,,,,,
Test Cases/OpenTheBrowser,Chrome 77.0.3865.120,,2019-10-19 23:11:04,2019-10-19 23:11:12,"7,853s",PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,2019-10-19 23:11:05,2019-10-19 23:11:09,"4,058s",PASSED
"navigateToUrl(""http://localhost:4200/"")",Chrome 77.0.3865.120,,2019-10-19 23:11:09,2019-10-19 23:11:12,"3,128s",PASSED
,,,,,,
Test Cases/NewReservation,Chrome 77.0.3865.120,,2019-10-19 23:11:12,2019-10-19 23:11:27,"14,648s",FAILED
"openBrowser("""")",Chrome 77.0.3865.120,,2019-10-19 23:11:12,2019-10-19 23:11:16,"3,568s",PASSED
"navigateToUrl(""http://localhost:4200/"")",Chrome 77.0.3865.120,,2019-10-19 23:11:16,2019-10-19 23:11:19,"2,548s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/h2_Bienvenue""))",Chrome 77.0.3865.120,,2019-10-19 23:11:19,2019-10-19 23:11:21,"1,922s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Email_email""), ""abdellatif.boudalh@gmail.com"")",Chrome 77.0.3865.120,,2019-10-19 23:11:21,2019-10-19 23:11:21,"0,310s",PASSED
"setEncryptedText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Mot de passe_password""), ""g5aLkrmNNK9wgGsRIXINCA=="")",Chrome 77.0.3865.120,,2019-10-19 23:11:21,2019-10-19 23:11:21,"0,236s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Connexion""))",Chrome 77.0.3865.120,,2019-10-19 23:11:21,2019-10-19 23:11:21,"0,100s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/h3_Reservations""))",Chrome 77.0.3865.120,,2019-10-19 23:11:21,2019-10-19 23:11:23,"1,999s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""), 0)",Chrome 77.0.3865.120,,2019-10-19 23:11:23,2019-10-19 23:11:23,"0,206s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""))",Chrome 77.0.3865.120,,2019-10-19 23:11:23,2019-10-19 23:11:24,"0,137s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_Appartement 0Appartemen""), ""Appartement 0"", true)",Chrome 77.0.3865.120,,2019-10-19 23:11:24,2019-10-19 23:11:24,"0,243s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Nom complet_nomcomplet""), Nom_Client)",Chrome 77.0.3865.120,,2019-10-19 23:11:24,2019-10-19 23:11:24,"0,219s",PASSED
"sendKeys(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), Keys.chord(ENTER))",Chrome 77.0.3865.120,,2019-10-19 23:11:24,2019-10-19 23:11:24,"0,136s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), ""33699089798"")",Chrome 77.0.3865.120,,2019-10-19 23:11:24,2019-10-19 23:11:24,"0,275s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Prix_prix""), Prix)",Chrome 77.0.3865.120,,2019-10-19 23:11:24,2019-10-19 23:11:25,"0,175s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_EurosDirhams""), ""Dirhams"", true)",Chrome 77.0.3865.120,,2019-10-19 23:11:25,2019-10-19 23:11:25,"0,230s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_A pay en ligneVa payer""), ""A payé en ligne"", true)",Chrome 77.0.3865.120,,2019-10-19 23:11:25,2019-10-19 23:11:25,"0,205s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_012345678 et""), ""2"", true)",Chrome 77.0.3865.120,,2019-10-19 23:11:25,2019-10-19 23:11:25,"0,327s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_012345678 et _1""), ""3"", true)",Chrome 77.0.3865.120,,2019-10-19 23:11:25,2019-10-19 23:11:26,"0,246s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/textarea_Commentaires (faculta""), Comments)",Chrome 77.0.3865.120,,2019-10-19 23:11:26,2019-10-19 23:11:26,"0,229s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Enregistrer""), 0)",Chrome 77.0.3865.120,,2019-10-19 23:11:26,2019-10-19 23:11:26,"0,043s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Enregistrer""))",Chrome 77.0.3865.120,,2019-10-19 23:11:26,2019-10-19 23:11:26,"0,214s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/div_Nombre de rservation sur l""))",Chrome 77.0.3865.120,,2019-10-19 23:11:26,2019-10-19 23:11:27,"0,534s",FAILED
,,,,,,
Test Cases/NewReservation,Chrome 77.0.3865.120,,2019-10-19 23:11:27,2019-10-19 23:11:40,"13,782s",FAILED
"openBrowser("""")",Chrome 77.0.3865.120,,2019-10-19 23:11:27,2019-10-19 23:11:30,"3,409s",PASSED
"navigateToUrl(""http://localhost:4200/"")",Chrome 77.0.3865.120,,2019-10-19 23:11:30,2019-10-19 23:11:33,"3,043s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/h2_Bienvenue""))",Chrome 77.0.3865.120,,2019-10-19 23:11:33,2019-10-19 23:11:35,"1,847s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Email_email""), ""abdellatif.boudalh@gmail.com"")",Chrome 77.0.3865.120,,2019-10-19 23:11:35,2019-10-19 23:11:35,"0,432s",PASSED
"setEncryptedText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Mot de passe_password""), ""g5aLkrmNNK9wgGsRIXINCA=="")",Chrome 77.0.3865.120,,2019-10-19 23:11:35,2019-10-19 23:11:36,"0,162s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Connexion""))",Chrome 77.0.3865.120,,2019-10-19 23:11:36,2019-10-19 23:11:36,"0,107s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/h3_Reservations""))",Chrome 77.0.3865.120,,2019-10-19 23:11:36,2019-10-19 23:11:37,"1,138s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""), 0)",Chrome 77.0.3865.120,,2019-10-19 23:11:37,2019-10-19 23:11:37,"0,579s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""))",Chrome 77.0.3865.120,,2019-10-19 23:11:37,2019-10-19 23:11:37,"0,138s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_Appartement 0Appartemen""), ""Appartement 0"", true)",Chrome 77.0.3865.120,,2019-10-19 23:11:37,2019-10-19 23:11:38,"0,242s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Nom complet_nomcomplet""), Nom_Client)",Chrome 77.0.3865.120,,2019-10-19 23:11:38,2019-10-19 23:11:38,"0,253s",PASSED
"sendKeys(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), Keys.chord(ENTER))",Chrome 77.0.3865.120,,2019-10-19 23:11:38,2019-10-19 23:11:38,"0,121s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), ""33699089798"")",Chrome 77.0.3865.120,,2019-10-19 23:11:38,2019-10-19 23:11:38,"0,236s",PASSED
