Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NouvelleReservation,Chrome 77.0.3865.120,,2019-10-19 23:22:38,2019-10-19 23:22:55,"16,650s",FAILED
,,,,,,
Test Cases/OpenTheBrowser,Chrome 77.0.3865.120,,2019-10-19 23:22:39,2019-10-19 23:22:48,"9,140s",PASSED
"openBrowser("""")",Chrome 77.0.3865.120,,2019-10-19 23:22:39,2019-10-19 23:22:43,"3,985s",PASSED
"navigateToUrl(""http://localhost:4200/"")",Chrome 77.0.3865.120,,2019-10-19 23:22:43,2019-10-19 23:22:46,"2,635s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/h2_Bienvenue""))",Chrome 77.0.3865.120,,2019-10-19 23:22:46,2019-10-19 23:22:47,"1,358s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Email_email""), ""abdellatif.boudalh@gmail.com"")",Chrome 77.0.3865.120,,2019-10-19 23:22:47,2019-10-19 23:22:48,"0,271s",PASSED
"setEncryptedText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Mot de passe_password""), ""g5aLkrmNNK9wgGsRIXINCA=="")",Chrome 77.0.3865.120,,2019-10-19 23:22:48,2019-10-19 23:22:48,"0,261s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Connexion""))",Chrome 77.0.3865.120,,2019-10-19 23:22:48,2019-10-19 23:22:48,"0,100s",PASSED
,,,,,,
Test Cases/NewReservation,Chrome 77.0.3865.120,,2019-10-19 23:22:48,2019-10-19 23:22:54,"5,579s",FAILED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/h3_Reservations""))",Chrome 77.0.3865.120,,2019-10-19 23:22:48,2019-10-19 23:22:50,"1,232s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""), 0)",Chrome 77.0.3865.120,,2019-10-19 23:22:50,2019-10-19 23:22:50,"0,289s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Nouvelle Reservation""))",Chrome 77.0.3865.120,,2019-10-19 23:22:50,2019-10-19 23:22:50,"0,532s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_Appartement 0Appartemen""), ""Appartement 0"", true)",Chrome 77.0.3865.120,,2019-10-19 23:22:50,2019-10-19 23:22:51,"0,238s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Nom complet_nomcomplet""), Nom_Client)",Chrome 77.0.3865.120,,2019-10-19 23:22:51,2019-10-19 23:22:51,"0,228s",PASSED
"sendKeys(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), Keys.chord(ENTER))",Chrome 77.0.3865.120,,2019-10-19 23:22:51,2019-10-19 23:22:51,"0,168s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Tlphone_phone""), ""33699089798"")",Chrome 77.0.3865.120,,2019-10-19 23:22:51,2019-10-19 23:22:51,"0,211s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/input_Prix_prix""), Prix)",Chrome 77.0.3865.120,,2019-10-19 23:22:51,2019-10-19 23:22:52,"0,225s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_EurosDirhams""), ""Dirhams"", true)",Chrome 77.0.3865.120,,2019-10-19 23:22:52,2019-10-19 23:22:52,"0,209s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_A pay en ligneVa payer""), ""A payé en ligne"", true)",Chrome 77.0.3865.120,,2019-10-19 23:22:52,2019-10-19 23:22:52,"0,187s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_012345678 et""), ""2"", true)",Chrome 77.0.3865.120,,2019-10-19 23:22:52,2019-10-19 23:22:52,"0,280s",PASSED
"selectOptionByValue(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/select_012345678 et _1""), ""3"", true)",Chrome 77.0.3865.120,,2019-10-19 23:22:52,2019-10-19 23:22:52,"0,280s",PASSED
"setText(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/textarea_Commentaires (faculta""), Comments)",Chrome 77.0.3865.120,,2019-10-19 23:22:52,2019-10-19 23:22:53,"0,222s",PASSED
"scrollToElement(findTestObject(""NouvelleReservations/Page_Application Hissab/button_Enregistrer""), 0)",Chrome 77.0.3865.120,,2019-10-19 23:22:53,2019-10-19 23:22:53,"0,096s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/button_Enregistrer""))",Chrome 77.0.3865.120,,2019-10-19 23:22:53,2019-10-19 23:22:53,"0,211s",PASSED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/div_Nombre de rservation sur l""))",Chrome 77.0.3865.120,,2019-10-19 23:22:53,2019-10-19 23:22:54,"0,486s",FAILED
,,,,,,
Test Cases/NewReservation,Chrome 77.0.3865.120,,2019-10-19 23:22:54,2019-10-19 23:22:54,"0,553s",FAILED
"click(findTestObject(""Object Repository/NouvelleReservations/Page_Application Hissab/h3_Reservations""))",Chrome 77.0.3865.120,,2019-10-19 23:22:54,2019-10-19 23:22:54,"0,513s",FAILED
